The Analects(-)	2683.131002444467,2581.38730396922
Tao Te(-)Ching	2661.72629111552,2547.1642771109655
The Yoga Sutras of Patanjali: Commentary on the(-)Raja Yoga Sutras by Sri Swami Satchidananda	2642.7551964298405,2528.5308088200973
Hesiod's Theogony(-)	2383.381595245491,2998.744435355362
Greek Tragedies,(-)Volume 3	2348.0922299456115,3096.948925850268
Electra and Other(-)Plays	2513.6724306113365,3007.7303891410766
Eichmann in Jerusalem: A Report on(-)the Banality of Evil	2327.3952806136335,2841.2560545297483
The Making of the(-)Atomic Bomb	2275.045263558871,2883.3269206778214
Michael Frayn's Copenhagen in Debate: Historical Essays and Documents on(-)the 1941 Meeting Between Niels Bohr and Werner Heisenberg	2351.974673373544,2991.3123884093584
Arcadia: A(-)Play	2330.127992298158,2874.134596102662
Family	2282.185685484991,2845.7470298658172
The Autobiography of Benjamin(-)Franklin	1339.8435311596284,2206.5744379927055
Incidents in the Life of(-)a Slave Girl	1373.9485570286877,2190.180192276639
The Landmark(-)Thucydides	1960.594343026591,2732.575635929881
Travels with(-)Herodotus	1923.9099805158926,2700.7295484818706
A History of Histories: Epics, Chronicles, and Inquiries from(-)Herodotus and Thucydides to the Twentieth Century	1976.3708158657155,2705.9056062151894
The Landmark Thucydides: A Comprehensive Guide(-)to the Peloponnesian War	1997.055526121135,3018.8886414564904
Gulliver's Travels(-)	1958.3704527432508,3023.1891981113768
Selected Works(-)	1946.1372650861001,3570.140734937995
The Campaigns of(-)Alexander	1984.1116169455652,3578.5387681040293
The 48 Laws(-)of Power	3646.2901598879953,3555.527109354396
Sun Tzu: The Art of War(-)for Managers; 50 Strategic Rules	3693.3729441398145,3603.2558426737123
The Book of(-)Five Rings	3641.5828158939294,3642.3540922794173
The Art(-)of Seduction	3573.6052438737875,3644.446767304411
On War	3579.1019927606408,3589.782390360311
Dore's Illustrations for Paradise(-)Lost	3556.605630235029,2847.7280024451857
Dore's Illustrations of the(-)Crusades	3640.046366095453,2784.220526981635
Dore's Angels(-)	3669.359703532548,2853.6984060625427
The Dore Gallery: His(-)120 Greatest Illustrations	3658.5336716898382,2828.7946817558895
Dore's Dragons, Demons and(-)Monsters	3616.109237941282,2859.5418481734405
Milton's Paradise(-)Lost	3036.7982112580266,2905.167783114817
The Divine Comedy:(-)Purgatorio	2648.2169536135566,2813.3844058291997
Vita Nuova(-)	3292.0161358228124,3043.009488322319
The Greek Myths:(-)Complete Edition	2034.80100321416,3395.933749582274
The Battle of the(-)Labyrinth	1914.0312547477206,3740.688900417841
The Demigod(-)Files	1943.1461211971928,3718.4072858278123
Percy Jackson and the Olympians(-)Paperback Boxed Set	1998.5049673045835,3683.522940506943
The Titan's(-)Curse	1950.0746168828912,3753.083077445709
This Country(-)of Ours	1843.7531416519587,3159.674040127202
Poor Richard	1868.624137949946,3182.20783776806
The Aeneid_(-)	2672.6646176522418,3234.7494965200585
D'Aulaires' Book of(-)Trolls	2600.3535590913307,3748.0411592967193
The Children of Odin: The(-)Book of Northern Myths	2666.9171051814565,3737.940139569907
D'Aulaires' Book of(-)Animals	2637.2051615940572,3722.082326163597
Leif the(-)Lucky	2636.099710608864,3790.474411870806
Classics to Read Aloud to Your Children: Selections from Shakespeare, Twain, Dickens,(-)O.Henry, London, Longfellow, Irving Aesop, Homer, Cervantes, Hawthorne, and More	2706.0440515325063,4025.591995006628
Aesop's Fables: A Classic(-)Illustrated Edition	2822.849503358594,4112.5561664550205
Archimedes and the Door(-)of Science	2786.47221700246,3844.409720232251
The Children's Homer: The Adventures of(-)Odysseus and the Tale of Troy	2819.979147896702,3863.396340684706
The Golden(-)Goblet	2803.8203191149537,3811.389447469158
In Search of a Homeland: The(-)Story of the Aeneid	2752.4310173469726,3892.1736610204935
The Odyssey_(-)	2651.2833729570684,3971.254557345401
DK Readers: Trojan(-)Horse	2602.9042119338396,3922.6446925035752
Aesop's Fables(-)	2796.264518534992,3981.3019244290736
Stories from Around the(-)World	2824.807096667342,4017.166519168466
Grammar for Middle School: A(-)Sentence-Composing Approach--A Student Worktext	2311.542392554057,2716.4632792664406
Sentence Composing for Middle School: A(-)Worktext on Sentence Variety and Maturity	2380.3838371311112,2786.0533018039914
Mechanically Inclined: Building Grammar, Usage, and(-)Style into Writer's Workshop	2309.5359732595416,2694.2786628498407
Nothing to Be(-)Frightened Of	1994.6914809922296,2150.2275963888997
Home: A(-)Novel	2057.9038619401304,2030.119289819894
5 Steps to a 5: AP(-)English Literature, Second Edition	2070.0470277757436,2645.258898018722
CliffsAP English Language and(-)Composition	2038.3496409195034,2670.0239461425917
AP English Literature &(-)Composition	2060.1953960759934,2615.0021747162837
Sentence Composing for College: A Worktext(-)on Sentence Variety and Maturity	2588.0182580635064,2754.835714391058
Plot &(-)Structure:	2565.373575575057,3309.7001596366
The Elements of(-)Style	2586.0620035104826,3322.6664243197156
The First Five Pages: A Writer's Guide to(-)Staying Out of the Rejection Pile	2547.0794060300864,3332.714294181109
Four Texts on Socrates: Plato's Euthyphro,(-)Apology, and Crito and Aristophanes' Clouds	3606.2383929038047,3249.061746976521
The Ego and the(-)Id	3456.4911700115986,2986.657973165892
The Future of(-)an Illusion	3423.3558730633567,2980.1308200807134
Beyond the Pleasure(-)Principle	3432.839913834665,3025.291935747443
On the Genealogy of(-)Morals and Ecce Homo	3456.099806834133,3182.892026023713
The Elements of(-)Moral Philosophy	3507.429120936682,3122.8585774653493
Aristotle: Nicomachean(-)Ethics	3487.1100145735204,3124.8373058312454
Discourse on Method and Meditations on(-)First Philosophy, 4th Ed.	3690.246251893294,3367.746573720742
Utilitarianism	3862.622722059992,3198.1010995028946
The Road to Serfdom: Text and(-)Documents--The Definitive Edition	3255.8172945029823,4022.40762283591
Why Government Is the(-)Problem	3118.933285976035,4101.964422213385
Capitalism, Socialism,(-)and Democracy	3360.459245302987,3850.051111334593
The Return of Depression Economics and(-)the Crisis of 2008	3335.324378726045,3831.7671032486223
Economics in One Lesson: The Shortest and(-)Surest Way to Understand Basic Economics	3037.544788963897,4005.615669439513
Four Plays: Medea, Hippolytus,(-)Heracles, Bacchae	3010.0525585561263,2675.198575303214
An Introduction to(-)Hinduism	3167.1685593212255,2440.6234749778423
What the Buddha Taught: Revised and Expanded Edition(-)with Texts from Suttas and Dhammapada	3190.658864572434,2403.3522161549536
The World's Religions: Our(-)Great Wisdom Traditions	3085.147099997479,2403.627030192678
Descartes: Meditations on First Philosophy: With Selections(-)from the Objections and Replies	4066.940578238038,3239.048577704263
Prolegomena to Any Future Metaphysics That Will Be Able to Come Forward As Science(-)With Kant's Letter to Marcus Herz, February 27, 1772: The Paul Carus Translation	3947.234563871772,3245.383397190294
Memories, Dreams,(-)Reflections	3554.0104638276594,2577.865240030037
The Interpretation(-)of Dreams	3613.483140639675,2641.9752222027228
Faces in a Cloud:(-)Intersubjectivity in Personality Theory	3545.1408354763607,2666.5738295620085
Fantasies of(-)Flight	3530.416297190978,2644.9848337802423
Sumerian Mythology: A Study of Spiritual and Literary(-)Achievement in the Third Millennium B.C.	3029.8840783999335,2518.0470456469184
Gods, Demons and Symbols of Ancient(-)Mesopotamia: An Illustrated Dictionary	3074.2489767419256,2375.5890087864773
Ancient Iraq: Third(-)Edition	3161.17390854626,2452.191190165666
Stories from(-)Ancient Canaan	3149.493336644712,2446.816286616304
Ironies of Faith: The Laughter at(-)the Heart of Christian Literature	3096.435252311382,3431.0810327269473
Anselm of Canterbury: The(-)Major Works	2906.444673270438,3291.9888312266276
Gregory of Nyssa: The(-)Life of Moses	2915.689605665126,3392.03083342464
Origen: An Exortation to Martyrdom,(-)Prayer, and Selected Works	2952.118321783085,3393.4799598352065
Maximus Confessor: Selected(-)Writings	2949.7921793439205,3368.468938031555
Bernard of Clairvaux: Selected(-)Works	2999.7519644538143,3404.421773502406
Augustine of Hippo: A(-)Biography	3318.7662034676446,3214.708236986681
Confessions	3073.269249302187,3132.704435056362
The Roman History: The(-)Reign of Augustus	1601.2708571801106,3628.4514134502006
Four Plays by Aristophanes: The Birds;(-)The Clouds; The Frogs; Lysistrata	2460.17441982293,3182.6423856189003
The Homeric(-)Hymns	2467.2261191477637,3203.992365740728
The Elements of Style,(-)Fourth Edition	2562.3742035072373,3350.057318216478
