The Analects(-)	3280.273145987492,1578.0298275488462
Tao Te(-)Ching	3242.358362303802,1656.3800474283935
The Yoga Sutras of Patanjali: Commentary on the(-)Raja Yoga Sutras by Sri Swami Satchidananda	3245.5392932961176,1621.609129732853
Hesiod's Theogony(-)	3493.866364384375,1927.265454975182
Greek Tragedies,(-)Volume 3	3653.275941222012,1827.3071137042166
Electra and Other(-)Plays	3448.3491683693946,1510.5666145556334
Eichmann in Jerusalem: A Report on(-)the Banality of Evil	2859.1021188977516,2090.706284649331
The Making of the(-)Atomic Bomb	2816.606957238102,2046.3343681497436
Michael Frayn's Copenhagen in Debate: Historical Essays and Documents on(-)the 1941 Meeting Between Niels Bohr and Werner Heisenberg	2721.9842385451393,2001.8022006693968
Arcadia: A(-)Play	2835.858680140942,2042.1972934698115
Family	2720.7061221335725,2002.807363335839
The Autobiography of Benjamin(-)Franklin	2044.2331713235762,1009.9833238908587
Incidents in the Life of(-)a Slave Girl	2036.1284001859733,1051.6039034822602
The Landmark(-)Thucydides	3600.90387607785,1360.6540001825997
Travels with(-)Herodotus	3618.8239852345678,1333.9934143887954
A History of Histories: Epics, Chronicles, and Inquiries from(-)Herodotus and Thucydides to the Twentieth Century	3609.228118383799,1291.218301640436
The Landmark Thucydides: A Comprehensive Guide(-)to the Peloponnesian War	3950.4019528518998,1315.346408059057
Gulliver's Travels(-)	3921.376924378479,1319.9190861135748
Selected Works(-)	4258.765990075636,1624.4110273211677
The Campaigns of(-)Alexander	4269.5803600853915,1663.2164038595502
The 48 Laws(-)of Power	3900.8858035277003,3018.091963809021
Sun Tzu: The Art of War(-)for Managers; 50 Strategic Rules	3932.9671367819255,3218.453347724092
The Book of(-)Five Rings	4118.393323015257,3048.7269583094694
The Art(-)of Seduction	4057.2174806213875,3149.1638381846697
On War	3887.5140508438526,3057.965260255645
Dore's Illustrations for Paradise(-)Lost	3871.3983001211886,2431.5324666839015
Dore's Illustrations of the(-)Crusades	3909.0681652814046,2373.450425378683
Dore's Angels(-)	3914.4824436791955,2418.8085419167155
The Dore Gallery: His(-)120 Greatest Illustrations	3897.454692302118,2450.11138008442
Dore's Dragons, Demons and(-)Monsters	3870.490106825448,2395.442693533094
Milton's Paradise(-)Lost	3569.3291388151692,2016.8944772427599
The Divine Comedy:(-)Purgatorio	3378.5622098972867,1889.5771884384512
Vita Nuova(-)	3837.73886449124,2214.915850452514
The Greek Myths:(-)Complete Edition	2986.0190635904414,2508.128298335492
The Battle of the(-)Labyrinth	2879.829901129451,2886.936904456875
The Demigod(-)Files	2833.1492853147424,2877.2356489457425
Percy Jackson and the Olympians(-)Paperback Boxed Set	2870.207842992317,2832.48416978419
The Titan's(-)Curse	2845.570369281045,2850.667348940137
This Country(-)of Ours	2678.295385702671,2395.339973502478
Poor Richard	2634.2723315918543,2410.2942316328335
The Aeneid_(-)	3247.644505492154,2166.139992822383
D'Aulaires' Book of(-)Trolls	3259.717035141403,3062.264695705682
The Children of Odin: The(-)Book of Northern Myths	3303.8236101937878,3039.022300847823
D'Aulaires' Book of(-)Animals	3224.4552947394795,3054.8391454168996
Leif the(-)Lucky	3287.7917773738895,3080.515679710691
Classics to Read Aloud to Your Children: Selections from Shakespeare, Twain, Dickens,(-)O.Henry, London, Longfellow, Irving Aesop, Homer, Cervantes, Hawthorne, and More	2988.1812401279467,3294.987564348017
Aesop's Fables: A Classic(-)Illustrated Edition	3052.045748019376,3351.1222308645756
Archimedes and the Door(-)of Science	3176.438906588018,3165.471685726369
The Children's Homer: The Adventures of(-)Odysseus and the Tale of Troy	3131.458642766303,3164.939037445066
The Golden(-)Goblet	3152.0643496123826,3126.4897077625596
In Search of a Homeland: The(-)Story of the Aeneid	3157.4194496410496,3192.9851401294245
The Odyssey_(-)	2956.5021063094805,3177.8663272485924
DK Readers: Trojan(-)Horse	3023.5368423379077,3148.304976901819
Aesop's Fables(-)	3139.0204062897305,3295.6605396867485
Stories from Around the(-)World	3176.4808971848433,3302.3305927393812
Grammar for Middle School: A(-)Sentence-Composing Approach--A Student Worktext	1674.8020736235007,3010.0298564484174
Sentence Composing for Middle School: A(-)Worktext on Sentence Variety and Maturity	1845.1387250279224,2975.90296633749
Mechanically Inclined: Building Grammar, Usage, and(-)Style into Writer's Workshop	1807.5859688804862,2901.927648871417
Nothing to Be(-)Frightened Of	1761.003170091327,2298.2240329856368
Home: A(-)Novel	1773.3110208420255,2348.611480511949
5 Steps to a 5: AP(-)English Literature, Second Edition	1692.0381822899842,2672.4470115740082
CliffsAP English Language and(-)Composition	1655.248529007657,2676.834787009281
AP English Literature &(-)Composition	1638.8106067932756,2646.8238430047422
Sentence Composing for College: A Worktext(-)on Sentence Variety and Maturity	1837.1200373391277,3209.202776227457
Plot &(-)Structure:	1419.0233120023584,3198.634929906852
The Elements of(-)Style	1454.4291423290258,3209.690391379479
The First Five Pages: A Writer's Guide to(-)Staying Out of the Rejection Pile	1474.9916460923507,3240.2596804862483
Four Texts on Socrates: Plato's Euthyphro,(-)Apology, and Crito and Aristophanes' Clouds	3703.3534995840205,2878.0567651912
The Ego and the(-)Id	3343.811197470012,2793.680960920956
The Future of(-)an Illusion	3318.1422823668377,2843.2239771780187
Beyond the Pleasure(-)Principle	3304.9183121482824,2800.9644725165886
On the Genealogy of(-)Morals and Ecce Homo	3510.6498005878684,2767.607126549079
The Elements of(-)Moral Philosophy	3819.069953170376,2653.267613323684
Aristotle: Nicomachean(-)Ethics	3786.5070207198055,2710.242353332344
Discourse on Method and Meditations on(-)First Philosophy, 4th Ed.	3887.328372391122,2811.459042834326
Utilitarianism	4155.292299653221,2695.3595194084883
The Road to Serfdom: Text and(-)Documents--The Definitive Edition	3473.737951892126,3505.8296555929674
Why Government Is the(-)Problem	3339.1616467794843,3603.5357653534234
Capitalism, Socialism,(-)and Democracy	3602.9825294646803,3377.394181310022
The Return of Depression Economics and(-)the Crisis of 2008	3562.1993936630747,3353.804337241422
Economics in One Lesson: The Shortest and(-)Surest Way to Understand Basic Economics	3221.4496326499857,3523.0425710196528
Four Plays: Medea, Hippolytus,(-)Heracles, Bacchae	3370.8692572054024,2252.9430380952313
An Introduction to(-)Hinduism	3533.464350831933,1720.9100547394337
What the Buddha Taught: Revised and Expanded Edition(-)with Texts from Suttas and Dhammapada	3562.5163680390338,1737.509853753521
The World's Religions: Our(-)Great Wisdom Traditions	3553.052939842995,1686.0033596729654
Descartes: Meditations on First Philosophy: With Selections(-)from the Objections and Replies	4352.571226585763,2731.586695238502
Prolegomena to Any Future Metaphysics That Will Be Able to Come Forward As Science(-)With Kant's Letter to Marcus Herz, February 27, 1772: The Paul Carus Translation	4246.167888493385,2781.0532685648786
Memories, Dreams,(-)Reflections	3293.453100837491,2663.9968808867447
The Interpretation(-)of Dreams	3236.485501457468,2701.2731610719575
Faces in a Cloud:(-)Intersubjectivity in Personality Theory	3244.806714321564,2637.44595383781
Fantasies of(-)Flight	3209.1351540917,2686.27859737614
Sumerian Mythology: A Study of Spiritual and Literary(-)Achievement in the Third Millennium B.C.	3290.7214529795538,1776.4911403065262
Gods, Demons and Symbols of Ancient(-)Mesopotamia: An Illustrated Dictionary	3280.507036140567,1728.2190467402238
Ancient Iraq: Third(-)Edition	3253.0740499608996,1806.170533310696
Stories from(-)Ancient Canaan	3249.206002753142,1765.901673414941
Ironies of Faith: The Laughter at(-)the Heart of Christian Literature	3702.018942916043,2622.0614165308207
Anselm of Canterbury: The(-)Major Works	3459.5276915913473,2580.6580220301194
Gregory of Nyssa: The(-)Life of Moses	3643.0292601617507,2728.921860615465
Origen: An Exortation to Martyrdom,(-)Prayer, and Selected Works	3605.837077878313,2714.6306118405623
Maximus Confessor: Selected(-)Writings	3575.6052513927916,2737.5534343337667
Bernard of Clairvaux: Selected(-)Works	3605.7900019730596,2759.681235555987
Augustine of Hippo: A(-)Biography	4054.5275666904454,2410.7112341502325
Confessions	4034.4205648589127,2265.7070083913045
The Roman History: The(-)Reign of Augustus	4520.326953043968,1373.641174158934
Four Plays by Aristophanes: The Birds;(-)The Clouds; The Frogs; Lysistrata	3736.4633589914324,1982.8474910368418
The Homeric(-)Hymns	3716.313864335252,1957.8047518317521
The Elements of Style,(-)Fourth Edition	1443.2959129965768,3261.8999257734667
